alpha [mm],fx [mm],fy [mm],l [mm],lextension1 [mm],lh [mm],lr [mm],lv [mm],offset1 [mm],pr [mm],pr2 [mm],w [mm],wr [mm],wu [mm],Diode 1 state,Diode 2 state,Freq [GHz],"dB(S(1,1)) []"
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.807228916,-2.042012129
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.819277108,-2.431054602
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.831325301,-2.964724413
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.843373494,-3.733333627
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.855421687,-4.911055238
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.86746988,-6.86701317
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.879518072,-10.52259105
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.891566265,-19.45546749
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.903614458,-18.25799517
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.915662651,-10.53104637
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.927710843,-7.528603166
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.939759036,-6.172471892
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.951807229,-5.576013866
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.963855422,-5.35203624
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.975903614,-5.296948699
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,1.987951807,-5.287938256
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2,-5.247072291
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.012048193,-5.131363291
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.024096386,-4.929117902
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.036144578,-4.652733375
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.048192771,-4.327332238
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.060240964,-3.979905711
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.072289157,-3.632660292
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.084337349,-3.300818959
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.096385542,-2.993179721
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.108433735,-2.713717907
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.120481928,-2.463230654
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.13253012,-2.240637694
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.144578313,-2.043883602
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.156626506,-1.870512126
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.168674699,-1.718006897
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.180722892,-1.583978878
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.192771084,-1.466259007
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.204819277,-1.3629352
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.21686747,-1.272358717
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.228915663,-1.193135346
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.240963855,-1.124110805
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.253012048,-1.064356063
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.265060241,-1.013156243
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.277108434,-0.970005784
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.289156627,-0.934612367
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.301204819,-0.906912655
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.313253012,-0.887104192
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.325301205,-0.875700186
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.337349398,-0.87361796
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.34939759,-0.882318787
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.361445783,-0.904028799
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.373493976,-0.942092002
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.385542169,-1.001545339
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.397590361,-1.090078966
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.409638554,-1.219686531
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.421686747,-1.409591578
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.43373494,-1.691605807
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.445783133,-2.120228749
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.457831325,-2.7920298
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.469879518,-3.882321563
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.481927711,-5.705668425
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.493975904,-8.715739665
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.506024096,-12.11153994
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.518072289,-10.44691646
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.530120482,-7.001089615
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.542168675,-4.753577348
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.554216867,-3.390476777
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.56626506,-2.537829961
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.578313253,-1.980638831
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.590361446,-1.600626954
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.602409639,-1.331280969
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.614457831,-1.133830125
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.626506024,-0.984797332
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.638554217,-0.869438578
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.65060241,-0.778179031
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.662650602,-0.704610029
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.674698795,-0.644324571
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.686746988,-0.594218198
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.698795181,-0.552056611
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.710843373,-0.51620086
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.722891566,-0.485428305
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.734939759,-0.458813324
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.746987952,-0.435646211
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.759036145,-0.415377043
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.771084337,-0.397576208
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.78313253,-0.3819063
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.795180723,-0.368101906
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.807228916,-0.355954998
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.819277108,-0.34530441
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.831325301,-0.336028359
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.843373494,-0.328039356
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.855421687,-0.321281062
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.86746988,-0.31572686
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.879518072,-0.311380084
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.891566265,-0.308275975
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.903614458,-0.306485637
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.915662651,-0.306122487
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.927710843,-0.307351984
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.939759036,-0.310405898
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.951807229,-0.315603064
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.963855422,-0.32337967
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.975903614,-0.334333929
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,2.987951807,-0.349292967
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3,-0.369414911
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.012048193,-0.396348162
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.024096386,-0.432486214
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.036144578,-0.481386804
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.048192771,-0.548482669
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.060240964,-0.642326381
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.072289157,-0.776843162
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.084337349,-0.975528406
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.096385542,-1.279387057
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.108433735,-1.761505246
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.120481928,-2.548895601
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.13253012,-3.820472742
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.144578313,-5.559118588
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.156626506,-6.58189788
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.168674699,-5.548074513
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.180722892,-3.936774019
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.192771084,-2.758842924
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.204819277,-2.006854102
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.21686747,-1.526868507
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.228915663,-1.210330692
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.240963855,-0.99346491
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.253012048,-0.839470215
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.265060241,-0.72662603
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.277108434,-0.641679043
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.289156627,-0.576259095
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.301204819,-0.524905984
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.313253012,-0.483951866
0.983,22.53,9.1,58.56,15,51.03,2.7,25.91,35.38,-2.8,24.41,69,6.08,5.78,1,1,3.325301205,-0.450867972
