alpha [mm],fx [mm],fy [mm],l [mm],lextension1 [mm],lh [mm],lr [mm],lv [mm],offset1 [mm],pr [mm],pr2 [mm],w [mm],wr [mm],wu [mm],Diode 1 state,Diode 2 state,Freq [GHz],"dB(S(1,1)) []"
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.289156627,-0.439751813
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.301204819,-0.460294173
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.313253012,-0.487639057
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.325301205,-0.523741217
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.337349398,-0.571419373
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.34939759,-0.634823018
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.361445783,-0.720212144
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.373493976,-0.837299933
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.385542169,-1.001638828
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.397590361,-1.238990063
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.409638554,-1.593509427
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.421686747,-2.143090109
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.43373494,-3.02623488
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.445783133,-4.474184755
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.457831325,-6.738135323
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.469879518,-9.174456686
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.481927711,-8.795112209
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.493975904,-6.459431468
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.506024096,-4.615041844
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.518072289,-3.446574048
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.530120482,-2.719435882
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.542168675,-2.260024101
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.554216867,-1.966738819
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.56626506,-1.781835259
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.578313253,-1.672283748
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.590361446,-1.619193284
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.602409639,-1.612189758
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.614457831,-1.646471817
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.626506024,-1.721351064
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.638554217,-1.83969027
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.65060241,-2.007981265
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.662650602,-2.236998836
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.674698795,-2.543111894
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.686746988,-2.95048246
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.698795181,-3.494587742
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.710843373,-4.227840614
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.722891566,-5.228722338
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.734939759,-6.617050345
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.746987952,-8.578987833
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.759036145,-11.38632127
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.771084337,-15.07492199
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.78313253,-16.54197006
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.795180723,-13.2425104
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.807228916,-9.965591727
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.819277108,-7.645757355
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.831325301,-6.017509052
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.843373494,-4.851848409
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.855421687,-4.001713609
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.86746988,-3.37282133
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.879518072,-2.903573255
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.891566265,-2.553310393
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.903614458,-2.29542188
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.915662651,-2.113348849
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.927710843,-1.998521485
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.939759036,-1.949873075
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.951807229,-1.975086044
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.963855422,-2.09439405
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.975903614,-2.348888061
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,2.987951807,-2.816989739
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3,-3.642424483
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.012048193,-5.049262023
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.024096386,-7.092324917
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.036144578,-8.263676893
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.048192771,-6.687159455
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.060240964,-4.622350718
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.072289157,-3.224686519
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.084337349,-2.363661233
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.096385542,-1.823111347
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.108433735,-1.468780981
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.120481928,-1.225812133
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.13253012,-1.052276362
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.144578313,-0.923910685
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.156626506,-0.826119456
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.168674699,-0.749784944
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.180722892,-0.689014726
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.192771084,-0.639889963
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.204819277,-0.599747647
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.21686747,-0.566759291
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.228915663,-0.539682765
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.240963855,-0.517723204
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.253012048,-0.500471135
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.265060241,-0.487902073
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.277108434,-0.480414156
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.289156627,-0.478795241
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.301204819,-0.483682398
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.313253012,-0.493421925
0.983,22.53,9.1,58.56,26.04,51.03,2.7,25.91,35.38,-2.8,24.41,69,1,5.78,0,1,3.325301205,-0.500446709
