alpha [mm],fx [mm],fy [mm],l [mm],lextension1 [mm],lh [mm],lr [mm],lv [mm],offset1 [mm],pr [mm],pr2 [mm],w [mm],wr [mm],wu [mm],Diode 1 state,Diode 2 state,Freq [GHz],"dB(S(1,1)) []"
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.686746988,-0.319948461
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.698795181,-0.30243341
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.710843373,-0.288155735
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.722891566,-0.276598582
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.734939759,-0.267401381
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.746987952,-0.260341113
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.759036145,-0.255340878
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.771084337,-0.25252115
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.78313253,-0.252337122
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.795180723,-0.255919426
